10:15:29, -424, -292, 8232, 65, 120, -30 
10:15:29, -276, -164, 8188, 54, 142, -15 
10:15:29, -244, -248, 8316, 71, 132, 5 
10:15:29, -176, -156, 8148, 18, 139, -19 
10:15:29, -228, -196, 8168, -4, 158, -5 
10:15:29, -352, -180, 8256, 11, 148, -22 
10:15:29, -260, -212, 8228, 20, 167, 14 
10:15:29, -232, -280, 8244, 15, 131, -6 
10:15:29, -340, -404, 8268, 56, 121, -16 
10:15:29, -348, -260, 8284, 56, 95, -72 
10:15:29, -396, -244, 8252, 62, 98, -194 
10:15:29, -312, -244, 8264, 87, 110, -314 
10:15:29, -192, -244, 8248, 40, 132, -415 
10:15:29, -168, -240, 8228, 25, 180, -510 
10:15:29, -196, -152, 8232, 52, 138, -531 
10:15:29, -132, -176, 8356, 46, 158, -533 
10:15:29, -176, -164, 8276, 56, 176, -543 
10:15:29, -188, -148, 8220, 45, 125, -557 
10:15:29, -140, -184, 8252, 51, 120, -506 
10:15:29, -184, -228, 8164, 44, 119, -441 
10:15:29, -256, -212, 8148, 47, 144, -351 
10:15:29, -252, -428, 8312, 58, 111, -180 
10:15:29, -180, -408, 8404, 53, 151, -22 
10:15:29, -180, -216, 8180, 16, 139, 42 
10:15:29, -408, -252, 8224, 12, 116, 20 
10:15:29, -312, -232, 8208, 37, 120, 45 
10:15:29, -228, -320, 8244, 33, 133, 11 
10:15:29, 252, -276, 8092, -13, 135, 33 
10:15:29, -556, -240, 8136, 58, 140, 9 
10:15:29, -504, -276, 8296, 49, 138, -64 
10:15:29, -220, -132, 8092, 20, 121, -128 
10:15:29, -292, -288, 8296, 25, 128, -235 
10:15:29, -232, -292, 8292, 120, 74, -264 
10:15:29, -500, 1204, 8008, 160, 156, -376 
10:15:29, 92, -264, 7400, 36, 176, -1153 
10:15:29, -420, -120, 8840, 53, 129, -1166 
10:15:29, -56, -600, 8112, -10, 132, -704 
10:15:29, -524, 188, 7992, 45, 155, -439 
10:15:29, -440, -256, 8192, 29, 143, -209 
10:15:29, -368, -132, 8280, 40, 121, -98 
10:15:29, -212, -104, 8168, 37, 122, -69 
10:15:29, -464, -168, 8140, 45, 104, -48 
10:15:29, -272, -168, 7908, 13, 134, -48 
10:15:29, 140, -128, 8388, 3, 181, -61 
10:15:29, -40, -248, 8188, 32, 184, 59 
10:15:29, -352, -148, 8200, -8, 225, 11 
10:15:29, -464, -228, 8192, 28, 145, 7 
10:15:29, -672, -440, 8224, 43, 86, 46 
10:15:29, -164, -236, 8252, 32, 56, 33 
10:15:29, -80, -184, 8356, 28, 97, 54 
10:15:29, -108, -72, 8216, 23, 146, 50 
10:15:29, -176, -352, 8320, 2, 99, 44 
10:15:29, -268, -404, 8384, 35, 128, 35 
10:15:29, -280, -212, 8084, 0, 112, 13 
10:15:29, -228, -232, 8376, 28, 129, 37 
10:15:29, -88, -216, 8188, 9, 151, 42 
10:15:29, -244, -256, 8252, 26, 123, 53 
10:15:29, -212, -200, 8212, 24, 106, 57 
10:15:29, -300, -248, 8228, 22, 83, 82 
10:15:29, -204, -168, 8300, 47, 92, 160 
10:15:29, -144, -96, 8276, 26, 108, 208 
10:15:29, -76, -88, 8204, 4, 107, 290 
10:15:29, -52, -104, 8208, 40, 143, 378 
10:15:29, -144, -176, 8280, -21, 118, 513 
10:15:29, -208, -156, 8224, 14, 156, 577 
10:15:29, -140, -168, 8368, 11, 106, 705 
10:15:29, -152, -48, 8244, 16, 119, 840 
10:15:29, -152, -16, 8304, -23, 99, 961 
10:15:29, -152, 0, 8376, -10, 115, 1168 
10:15:29, -88, 32, 8184, -11, 101, 1322 
10:15:29, -152, -8, 8100, -27, 112, 1417 
10:15:29, -252, -172, 8308, -19, 121, 1460 
10:15:29, -200, -240, 8316, -15, 129, 1421 
10:15:29, -280, -192, 8204, -18, 120, 1411 
10:15:29, -324, -344, 8240, -39, 121, 1326 
10:15:29, -296, -396, 8244, 2, 104, 1254 
10:15:29, -256, -384, 8180, 18, 128, 1150 
10:15:29, -256, -468, 8196, -34, 135, 1020 
10:15:29, -284, -452, 8164, -10, 130, 828 
10:15:29, -404, -480, 8260, 7, 107, 672 
10:15:29, -472, -516, 8180, 26, 112, 424 
10:15:29, -628, -584, 8268, 9, 140, 182 
10:15:29, -624, -520, 8228, 59, 88, 15 
10:15:29, -308, -200, 8224, 63, 126, 29 
10:15:29, -160, -224, 8284, 33, 125, 20 
10:15:29, -196, -172, 8268, 12, 167, 28 
10:15:29, -208, -200, 8092, 22, 102, 56 
10:15:29, -236, -268, 8172, 21, 117, 35 
10:15:29, -272, -280, 8324, 28, 117, 38 
10:15:29, -264, -208, 8212, 18, 113, 53 
10:15:29, -208, -276, 8264, 23, 118, 43 
10:15:29, -288, -296, 8284, 18, 130, 49 
10:15:29, -412, -312, 8220, 38, 124, 26 
10:15:29, -28, -104, 8104, 35, 137, 37 
10:15:29, -208, -176, 8256, 59, 116, 47 
10:15:29, -256, -244, 8216, 14, 137, 40 
10:15:29, -420, -220, 8044, 56, 147, 11 
10:15:29, -96, -280, 8200, 40, 145, 33 
10:15:29, -404, -196, 8388, 16, 133, 30 
10:15:29, -252, -208, 8168, 51, 108, 46 
10:15:29, -272, -208, 8248, 38, 123, 31 
10:15:29, -216, -236, 8220, 44, 126, 32 
10:15:29, -272, -348, 8172, 21, 123, 28 
10:15:29, -316, -248, 8184, 32, 75, 44 
10:15:30, 8, -316, 8324, 56, 98, 23 
10:15:30, -408, -368, 8280, 31, 96, 48 
10:15:30, -228, -236, 8248, 12, 106, 31 
10:15:30, -296, -344, 8308, 78, 97, 37 
10:15:30, -168, -192, 8164, 35, 114, 27 
10:15:30, -104, -232, 8236, 47, 132, -21 
10:15:30, -328, -300, 8296, 37, 125, 5 
10:15:30, -308, -224, 8168, 43, 109, 26 
10:15:30, -200, -176, 8132, 18, 147, 31 
10:15:30, -320, -308, 8276, 43, 139, 34 
10:15:30, -168, -212, 8232, 35, 151, 22 
10:15:30, -232, -176, 8248, 9, 120, 60 
10:15:30, -480, -348, 8220, 64, 90, 52 
10:15:30, -148, -140, 8220, 0, 163, 72 
10:15:30, -240, -240, 8316, 32, 137, 34 
10:15:30, -248, -244, 8200, 50, 140, 47 
10:15:30, -200, -284, 8156, 15, 107, 63 
10:15:30, -364, -360, 8320, 22, 131, 55 
10:15:30, -280, -224, 8300, 54, 124, 112 
10:15:30, -380, -172, 8212, 42, 143, 329 
10:15:30, -340, -240, 8304, 15, 113, 557 
10:15:30, -340, -84, 8212, -22, 142, 755 
10:15:30, -240, -92, 8220, 0, 114, 888 
10:15:30, -260, -184, 8228, -8, 113, 895 
10:15:30, -304, -224, 8132, -19, 135, 911 
10:15:30, -428, -420, 8208, 10, 96, 935 
10:15:30, -392, -332, 8168, 11, 105, 902 
10:15:30, -368, -364, 8196, 2, 92, 801 
10:15:30, -276, -316, 8272, 15, 116, 677 
10:15:30, -284, -160, 8160, 14, 111, 528 
10:15:30, -236, -264, 8212, 37, 116, 453 
10:15:30, -208, -284, 8252, 43, 123, 327 
10:15:30, -96, -320, 8184, 35, 96, 230 
10:15:30, -52, -172, 8208, 27, 108, 125 
10:15:30, 80, -144, 8344, 61, 137, 38 
10:15:30, -200, -144, 8172, 4, 133, 40 
10:15:30, -260, -280, 8300, 11, 151, 33 
10:15:30, -312, -248, 8344, 18, 114, 47 
10:15:30, -212, -96, 8172, 26, 132, 16 
10:15:30, -228, -212, 8284, 35, 105, 33 
10:15:30, -364, -152, 8284, 40, 101, 28 
10:15:30, -260, -228, 8220, 14, 101, 26 
10:15:30, -312, -228, 8228, 32, 116, 40 
10:15:30, -236, -148, 8216, 42, 130, 40 
10:15:30, -292, -260, 8312, 13, 113, 42 
10:15:30, -224, -284, 8192, 9, 143, 40 
10:15:30, -304, -260, 8196, 17, 114, 84 
10:15:30, -312, -300, 8316, 37, 104, 28 
10:15:30, -176, -212, 8228, 11, 122, 43 
10:15:30, -112, -200, 8156, 0, 111, 36 
10:15:30, -144, -292, 8312, 25, 116, 9 
10:15:30, -308, -216, 8304, 36, 134, 20 
10:15:30, -140, -148, 8160, 43, 109, 62 
10:15:30, -284, -244, 8240, 37, 110, 23 
10:15:30, -272, -244, 8188, 34, 144, -76 
10:15:30, -304, -296, 8292, 37, 137, -78 
10:15:30, -248, -240, 8300, -12, 164, -46 
10:15:30, -236, -212, 8236, 52, 149, -3 
10:15:30, -220, -180, 8256, 40, 99, 28 
10:15:30, -252, -204, 8228, 29, 131, 24 
10:15:30, -236, -224, 8212, 38, 107, 17 
10:15:30, -244, -256, 8308, 40, 153, 10 
10:15:30, -392, -248, 8268, 14, 118, -27 
10:15:30, -404, -340, 8200, 18, 115, -172 
10:15:30, -416, -456, 8248, 58, 130, -252 
10:15:30, -320, -388, 8052, 16, 127, -412 
10:15:30, -384, -408, 8208, 57, 139, -517 
10:15:30, -352, -392, 8252, 59, 121, -562 
10:15:30, -328, -292, 8216, 51, 120, -588 
10:15:30, -312, -240, 8136, 75, 78, -556 
10:15:30, -156, -120, 8244, 87, 140, -455 
10:15:30, -100, -16, 8196, 64, 114, -365 
10:15:30, -56, -44, 8216, 29, 130, -263 
10:15:30, -84, -60, 8148, 11, 134, -154 
10:15:30, -104, -120, 8152, 39, 148, -96 
10:15:30, -140, -180, 8252, 19, 121, -34 
10:15:30, -272, -192, 8168, 14, 123, -24 
10:15:30, -312, -280, 8264, 53, 118, -66 
10:15:30, -296, -328, 8208, 13, 118, -145 
10:15:30, -284, -232, 8264, 33, 100, -129 
10:15:30, -288, -144, 8292, 50, 132, -107 
10:15:30, -144, -132, 8164, 16, 121, -90 
10:15:30, -188, -132, 8132, 11, 130, -62 
10:15:30, -176, -216, 8320, 41, 124, -5 
10:15:30, -236, -180, 8316, 33, 140, 1 
10:15:30, -320, -196, 8112, 21, 109, -12 
10:15:30, -264, -172, 8320, 18, 139, 20 
10:15:30, -284, -196, 8236, 24, 122, 13 
10:15:30, -184, -252, 8204, 1, 141, 18 
10:15:30, -168, -220, 8260, 23, 133, 52 
10:15:30, -288, -268, 8264, 41, 174, 42 
10:15:30, -364, -220, 8236, 38, 97, 26 
10:15:30, -128, -188, 8264, 44, 144, 21 
10:15:30, -228, -152, 8248, 8, 157, 59 
10:15:30, -304, -256, 8308, 29, 116, 32 
10:15:30, -324, -236, 8208, 21, 123, 22 
10:15:30, -280, -240, 8300, 54, 122, 32 
10:15:30, -360, -196, 8164, 45, 94, 65 
10:15:30, -384, -220, 8248, 59, 99, 42 
10:15:30, -44, -60, 8248, 15, 113, 53 
10:15:30, -68, -180, 8336, 31, 179, 45 
10:15:30, -196, -144, 8188, 21, 145, 45 
10:15:30, -652, -384, 8212, 45, 78, 50 
10:15:31, 88, -116, 8352, 12, 158, 45 
10:15:31, -204, -188, 8240, 2, 146, 34 
10:15:31, -204, -224, 8224, 8, 156, 33 
10:15:31, -176, -288, 8180, 18, 137, 52 
10:15:31, -376, -232, 8192, 19, 127, 27 
10:15:31, -344, -360, 8300, 11, 110, 51 
10:15:31, -320, -240, 8216, 68, 94, 47 
10:15:31, -320, -256, 8288, 33, 67, 47 
10:15:31, -216, -204, 8280, 49, 86, 9 
10:15:31, -292, -148, 8232, 45, 112, 20 
10:15:31, -252, -140, 8236, 9, 153, 34 
10:15:31, -248, -256, 8248, 43, 170, 11 
10:15:31, -256, -256, 8132, 17, 111, 19 
10:15:31, -316, -200, 8200, 26, 113, 28 
10:15:31, -344, -236, 8304, 45, 120, 16 
10:15:31, -300, -144, 8112, 35, 116, 33 
10:15:31, -300, -272, 8216, 36, 120, 34 
10:15:31, -152, -352, 8340, 37, 131, 10 
10:15:31, -472, -16, 8272, -8, 110, 23 
10:15:31, -400, -44, 8144, 39, 116, 40 
10:15:31, -292, -120, 8216, 52, 130, 47 
10:15:31, -184, -244, 8140, 11, 135, 69 
10:15:31, -396, -236, 8276, 38, 151, 23 
10:15:31, 16, -272, 8136, 19, 182, -16 
