-8.200000E+00,+121.018E-03
-8.191800E+00,+125.038E-03
-8.183600E+00,+121.520E-03
-8.175400E+00,+121.018E-03
-8.167200E+00,+121.018E-03
-8.159000E+00,+121.018E-03
-8.150800E+00,+129.058E-03
-8.142600E+00,+121.018E-03
-8.134400E+00,+129.058E-03
-8.126200E+00,+121.018E-03
-8.118000E+00,+121.520E-03
-8.109800E+00,+121.018E-03
-8.101600E+00,+121.520E-03
-8.093400E+00,+125.038E-03
-8.085200E+00,+121.018E-03
-8.077000E+00,+121.018E-03
-8.068800E+00,+121.018E-03
-8.060600E+00,+121.018E-03
-8.052400E+00,+121.018E-03
-8.044200E+00,+121.018E-03
-8.036000E+00,+129.058E-03
-8.027800E+00,+125.540E-03
-8.019600E+00,+121.018E-03
-8.011400E+00,+121.018E-03
-8.003200E+00,+121.018E-03
-7.995000E+00,+121.018E-03
-7.986800E+00,+129.058E-03
-7.978600E+00,+121.018E-03
-7.970400E+00,+121.018E-03
-7.962200E+00,+125.540E-03
-7.954000E+00,+121.018E-03
-7.945800E+00,+121.018E-03
-7.937600E+00,+129.058E-03
-7.929400E+00,+121.018E-03
-7.921200E+00,+129.058E-03
-7.913000E+00,+121.018E-03
-7.904800E+00,+121.018E-03
-7.896600E+00,+129.058E-03
-7.888400E+00,+121.018E-03
-7.880200E+00,+125.540E-03
-7.872000E+00,+121.018E-03
-7.863800E+00,+121.018E-03
-7.855600E+00,+121.018E-03
-7.847400E+00,+121.018E-03
-7.839200E+00,+121.018E-03
-7.831000E+00,+129.058E-03
-7.822800E+00,+129.058E-03
-7.814600E+00,+121.018E-03
-7.806400E+00,+121.018E-03
-7.798200E+00,+121.018E-03
-7.790000E+00,+121.018E-03
-7.781800E+00,+121.018E-03
-7.773600E+00,+121.018E-03
-7.765400E+00,+121.018E-03
-7.757200E+00,+121.018E-03
-7.749000E+00,+121.018E-03
-7.740800E+00,+121.018E-03
-7.732600E+00,+121.018E-03
-7.724400E+00,+121.018E-03
-7.716200E+00,+121.018E-03
-7.708000E+00,+121.018E-03
-7.699800E+00,+121.018E-03
-7.691600E+00,+121.018E-03
-7.683400E+00,+121.018E-03
-7.675200E+00,+121.520E-03
-7.667000E+00,+117.500E-03
-7.658800E+00,+121.018E-03
-7.650600E+00,+129.560E-03
-7.642400E+00,+121.018E-03
-7.634200E+00,+121.018E-03
-7.626000E+00,+121.018E-03
-7.617800E+00,+121.018E-03
-7.609600E+00,+121.018E-03
-7.601400E+00,+125.540E-03
-7.593200E+00,+121.018E-03
-7.585000E+00,+121.018E-03
-7.576800E+00,+121.018E-03
-7.568600E+00,+121.018E-03
-7.560400E+00,+121.018E-03
-7.552200E+00,+121.018E-03
-7.544000E+00,+121.018E-03
-7.535800E+00,+125.540E-03
-7.527600E+00,+121.018E-03
-7.519400E+00,+121.018E-03
-7.511200E+00,+121.018E-03
-7.503000E+00,+121.018E-03
-7.494800E+00,+121.018E-03
-7.486600E+00,+121.018E-03
-7.478400E+00,+121.018E-03
-7.470200E+00,+121.018E-03
-7.462000E+00,+121.018E-03
-7.453800E+00,+121.018E-03
-7.445600E+00,+121.018E-03
-7.437400E+00,+125.038E-03
-7.429200E+00,+121.018E-03
-7.421000E+00,+121.018E-03
-7.412800E+00,+121.018E-03
-7.404600E+00,+121.018E-03
-7.396400E+00,+121.018E-03
-7.388200E+00,+121.018E-03
-7.380000E+00,+121.018E-03
-7.371800E+00,+121.018E-03
-7.363600E+00,+121.520E-03
-7.355400E+00,+121.018E-03
-7.347200E+00,+129.058E-03
-7.339000E+00,+121.018E-03
-7.330800E+00,+121.018E-03
-7.322600E+00,+125.038E-03
-7.314400E+00,+121.018E-03
-7.306200E+00,+121.018E-03
-7.298000E+00,+121.018E-03
-7.289800E+00,+125.540E-03
-7.281600E+00,+121.018E-03
-7.273400E+00,+125.038E-03
-7.265200E+00,+121.018E-03
-7.257000E+00,+121.018E-03
-7.248800E+00,+121.018E-03
-7.240600E+00,+121.018E-03
-7.232400E+00,+113.480E-03
-7.224200E+00,+121.018E-03
-7.216000E+00,+121.018E-03
-7.207800E+00,+121.018E-03
-7.199600E+00,+121.520E-03
-7.191400E+00,+121.018E-03
-7.183200E+00,+121.018E-03
-7.175000E+00,+121.018E-03
-7.166800E+00,+129.058E-03
-7.158600E+00,+125.540E-03
-7.150400E+00,+121.018E-03
-7.142200E+00,+121.018E-03
-7.134000E+00,+121.018E-03
-7.125800E+00,+121.018E-03
-7.117600E+00,+121.018E-03
-7.109400E+00,+125.038E-03
-7.101200E+00,+121.018E-03
-7.093000E+00,+121.018E-03
-7.084800E+00,+121.018E-03
-7.076600E+00,+121.018E-03
-7.068400E+00,+121.018E-03
-7.060200E+00,+121.018E-03
-7.052000E+00,+121.018E-03
-7.043800E+00,+121.018E-03
-7.035600E+00,+121.018E-03
-7.027400E+00,+125.038E-03
-7.019200E+00,+121.018E-03
-7.011000E+00,+125.038E-03
-7.002800E+00,+121.018E-03
-6.994600E+00,+121.018E-03
-6.986400E+00,+121.018E-03
-6.978200E+00,+129.058E-03
-6.970000E+00,+121.018E-03
-6.961800E+00,+121.018E-03
-6.953600E+00,+121.018E-03
-6.945400E+00,+121.018E-03
-6.937200E+00,+121.520E-03
-6.929000E+00,+121.018E-03
-6.920800E+00,+121.018E-03
-6.912600E+00,+121.018E-03
-6.904400E+00,+121.018E-03
-6.896200E+00,+121.018E-03
-6.888000E+00,+113.480E-03
-6.879800E+00,+121.018E-03
-6.871600E+00,+121.018E-03
-6.863400E+00,+125.038E-03
-6.855200E+00,+129.058E-03
-6.847000E+00,+121.018E-03
-6.838800E+00,+121.018E-03
-6.830600E+00,+125.540E-03
-6.822400E+00,+121.018E-03
-6.814200E+00,+121.018E-03
-6.806000E+00,+121.018E-03
-6.797800E+00,+121.018E-03
-6.789600E+00,+121.018E-03
-6.781400E+00,+129.058E-03
-6.773200E+00,+129.058E-03
-6.765000E+00,+121.018E-03
-6.756800E+00,+129.058E-03
-6.748600E+00,+121.018E-03
-6.740400E+00,+121.520E-03
-6.732200E+00,+121.018E-03
-6.724000E+00,+129.058E-03
-6.715800E+00,+121.018E-03
-6.707600E+00,+121.018E-03
-6.699400E+00,+121.018E-03
-6.691200E+00,+121.018E-03
-6.683000E+00,+121.018E-03
-6.674800E+00,+129.058E-03
-6.666600E+00,+121.018E-03
-6.658400E+00,+121.018E-03
-6.650200E+00,+121.018E-03
-6.642000E+00,+121.018E-03
-6.633800E+00,+125.038E-03
-6.625600E+00,+121.018E-03
-6.617400E+00,+121.018E-03
-6.609200E+00,+129.058E-03
-6.601000E+00,+125.540E-03
-6.592800E+00,+121.018E-03
-6.584600E+00,+121.018E-03
-6.576400E+00,+121.018E-03
-6.568200E+00,+116.997E-03
-6.560000E+00,+772.274E-03
-6.551800E+00,+772.274E-03
-6.543600E+00,+772.274E-03
-6.535400E+00,+772.274E-03
-6.527200E+00,+771.771E-03
-6.519000E+00,+776.294E-03
-6.510800E+00,+772.274E-03
-6.502600E+00,+772.274E-03
-6.494400E+00,+779.812E-03
-6.486200E+00,+767.751E-03
-6.478000E+00,+772.274E-03
-6.469800E+00,+772.274E-03
-6.461600E+00,+780.314E-03
-6.453400E+00,+772.274E-03
-6.445200E+00,+772.274E-03
-6.437000E+00,+772.274E-03
-6.428800E+00,+779.812E-03
-6.420600E+00,+772.274E-03
-6.412400E+00,+779.812E-03
-6.404200E+00,+772.274E-03
-6.396000E+00,+772.274E-03
-6.387800E+00,+772.274E-03
-6.379600E+00,+772.274E-03
-6.371400E+00,+772.274E-03
-6.363200E+00,+780.314E-03
-6.355000E+00,+772.274E-03
-6.346800E+00,+772.274E-03
-6.338600E+00,+772.274E-03
-6.330400E+00,+780.314E-03
-6.322200E+00,+776.294E-03
-6.314000E+00,+779.812E-03
-6.305800E+00,+775.791E-03
-6.297600E+00,+779.812E-03
-6.289400E+00,+775.791E-03
-6.281200E+00,+779.812E-03
-6.273000E+00,+776.294E-03
-6.264800E+00,+780.314E-03
-6.256600E+00,+772.274E-03
-6.248400E+00,+772.274E-03
-6.240200E+00,+776.294E-03
-6.232000E+00,+780.314E-03
-6.223800E+00,+776.294E-03
-6.215600E+00,+780.314E-03
-6.207400E+00,+776.294E-03
-6.199200E+00,+780.314E-03
-6.191000E+00,+780.314E-03
-6.182800E+00,+779.812E-03
-6.174600E+00,+780.314E-03
-6.166400E+00,+780.314E-03
-6.158200E+00,+783.832E-03
-6.150000E+00,+780.314E-03
-6.141800E+00,+780.314E-03
-6.133600E+00,+780.314E-03
-6.125400E+00,+775.791E-03
-6.117200E+00,+772.274E-03
-6.109000E+00,+121.018E-03
-6.100800E+00,+121.018E-03
-6.092600E+00,+121.018E-03
-6.084400E+00,+121.018E-03
-6.076200E+00,+121.018E-03
-6.068000E+00,+113.480E-03
-6.059800E+00,+121.018E-03
-6.051600E+00,+129.058E-03
-6.043400E+00,+121.018E-03
-6.035200E+00,+121.018E-03
-6.027000E+00,+125.540E-03
-6.018800E+00,+121.018E-03
-6.010600E+00,+121.018E-03
-6.002400E+00,+121.018E-03
-5.994200E+00,+121.018E-03
-5.986000E+00,+121.018E-03
-5.977800E+00,+121.018E-03
-5.969600E+00,+121.018E-03
-5.961400E+00,+121.018E-03
-5.953200E+00,+121.018E-03
-5.945000E+00,+121.018E-03
-5.936800E+00,+121.018E-03
-5.928600E+00,+121.018E-03
-5.920400E+00,+121.018E-03
-5.912200E+00,+125.038E-03
-5.904000E+00,+121.018E-03
-5.895800E+00,+121.018E-03
-5.887600E+00,+121.018E-03
-5.879400E+00,+121.018E-03
-5.871200E+00,+121.018E-03
-5.863000E+00,+121.018E-03
-5.854800E+00,+121.018E-03
-5.846600E+00,+121.018E-03
-5.838400E+00,+121.018E-03
-5.830200E+00,+125.540E-03
-5.822000E+00,+121.018E-03
-5.813800E+00,+121.018E-03
-5.805600E+00,+121.018E-03
-5.797400E+00,+121.018E-03
-5.789200E+00,+129.058E-03
-5.781000E+00,+121.018E-03
-5.772800E+00,+121.018E-03
-5.764600E+00,+116.997E-03
-5.756400E+00,+121.018E-03
-5.748200E+00,+116.997E-03
-5.740000E+00,+121.520E-03
-5.731800E+00,+121.018E-03
-5.723600E+00,+121.018E-03
-5.715400E+00,+121.018E-03
-5.707200E+00,+113.480E-03
-5.699000E+00,+121.018E-03
-5.690800E+00,+121.018E-03
-5.682600E+00,+121.018E-03
-5.674400E+00,+129.058E-03
-5.666200E+00,+121.018E-03
-5.658000E+00,+121.520E-03
-5.649800E+00,+121.018E-03
-5.641600E+00,+121.018E-03
-5.633400E+00,+121.018E-03
-5.625200E+00,+121.018E-03
-5.617000E+00,+121.018E-03
-5.608800E+00,+121.018E-03
-5.600600E+00,+121.018E-03
-5.592400E+00,+121.018E-03
-5.584200E+00,+121.018E-03
